selector_variant,config_family,total_rows,selected_rows,abstain_rows,coverage,abstention_rate,reliability,avg_confidence,double_chance_rows,double_chance_share_selected,direct_market_rows,direct_market_share_selected,strict_1x2_rows,over_1_5_rows,over_2_5_rows,btts_rows,selected_markets_count,quality_score,meets_v18_3_2_targets,strict_1x2_min_confidence,over_1_5_yes_min_confidence,over_2_5_min_confidence,btts_no_min_confidence,double_chance_max_excluded_probability,double_chance_share_cap,allow_btts,priority_name,priority
v18_3_2_s780_o15780_o25680_b700_dc140_cap720_reference_order_btts0,threshold_search,1947,1059,888,0.5439137134052389,0.4560862865947612,0.902738432483475,0.8931090075542965,759,0.71671388101983,300,0.28328611898017,236,28,36,0,4,0.6921263918776763,True,0.78,0.78,0.68,0.7,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b720_dc140_capnone_reference_order_btts0,threshold_search,1947,1059,888,0.5439137134052389,0.4560862865947612,0.902738432483475,0.8931090075542965,759,0.71671388101983,300,0.28328611898017,236,28,36,0,4,0.6921263918776763,True,0.78,0.78,0.68,0.72,0.14,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b720_dc140_cap720_reference_order_btts0,threshold_search,1947,1059,888,0.5439137134052389,0.4560862865947612,0.902738432483475,0.8931090075542965,759,0.71671388101983,300,0.28328611898017,236,28,36,0,4,0.6921263918776763,True,0.78,0.78,0.68,0.72,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b750_dc140_capnone_reference_order_btts0,threshold_search,1947,1059,888,0.5439137134052389,0.4560862865947612,0.902738432483475,0.8931090075542965,759,0.71671388101983,300,0.28328611898017,236,28,36,0,4,0.6921263918776763,True,0.78,0.78,0.68,0.75,0.14,,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b750_dc140_cap720_reference_order_btts0,threshold_search,1947,1059,888,0.5439137134052389,0.4560862865947612,0.902738432483475,0.8931090075542965,759,0.71671388101983,300,0.28328611898017,236,28,36,0,4,0.6921263918776763,True,0.78,0.78,0.68,0.75,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b700_dc140_capnone_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.7,0.14,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b700_dc140_cap700_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.7,0.14,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b700_dc140_cap720_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.7,0.14,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b720_dc140_capnone_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.72,0.14,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b720_dc140_cap700_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.72,0.14,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b720_dc140_cap720_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.72,0.14,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b750_dc140_capnone_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.75,0.14,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b750_dc140_capnone_balanced_order_btts1,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.75,0.14,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b750_dc140_cap700_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.75,0.14,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b750_dc140_cap700_balanced_order_btts1,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.75,0.14,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b750_dc140_cap720_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.75,0.14,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15780_o25640_b750_dc140_cap720_balanced_order_btts1,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.78,0.64,0.75,0.14,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b700_dc140_capnone_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.7,0.14,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b700_dc140_cap700_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.7,0.14,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b700_dc140_cap720_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.7,0.14,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b720_dc140_capnone_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.72,0.14,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b720_dc140_cap700_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.72,0.14,0.7,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b720_dc140_cap720_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.72,0.14,0.72,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s760_o15800_o25640_b750_dc140_capnone_balanced_order_btts0,threshold_search,1947,1073,874,0.5511042629686698,0.44889573703133023,0.8816402609506058,0.8760351798695247,699,0.6514445479962722,374,0.34855545200372784,276,2,96,0,4,0.6920353678156134,False,0.76,0.8,0.64,0.75,0.14,,False,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
