clean_match_id,match_date_utc,competition_code,season,team_a_name,team_b_name,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,elo_gap,is_neutral_venue,host_advantage_side,is_group_stage,is_knockout_stage,target_result
151,1953-06-24T00:00:00+01:00,WCQ,1953,Norway,Saarland,4,0,4,0,2.333,,2.333,,-7.742,False,TEAM_A,False,False,TEAM_B_WIN
152,1953-06-28T00:00:00+01:00,WCQ,1953,Romania,Bulgaria,4,1,8,1,1.5,0.8,2.125,4.2,8.789,False,TEAM_A,False,False,TEAM_A_WIN
153,1953-07-19T00:00:00+01:00,WCQ,1953,Mexico,Haiti,6,1,15,1,2.8,0.667,2.5,3.333,-19.287,False,TEAM_A,False,False,TEAM_A_WIN
154,1953-08-05T00:00:00+01:00,WCQ,1953,Finland,Sweden,1,4,1,13,0.5,2.2,2.5,2.9,-141.025,False,TEAM_A,False,False,DRAW
155,1953-08-16T00:00:00+01:00,WCQ,1953,Sweden,Finland,4,2,14,2,2.4,0.857,2.7,2.571,130.779,False,TEAM_A,False,False,TEAM_A_WIN
156,1953-08-19T00:00:00+01:00,WCQ,1953,Norway,Germany,4,10,4,22,2.25,3.4,2.5,1.5,-106.907,False,TEAM_A,False,False,DRAW
157,1953-09-06T00:00:00+01:00,WCQ,1953,Bulgaria,Czechoslovakia,1,10,1,20,0.833,2.3,4.0,1.0,-153.17,False,TEAM_A,False,False,TEAM_B_WIN
158,1953-09-20T00:00:00+01:00,WCQ,1953,Luxembourg,France,0,5,0,11,1.333,2.0,5.0,1.6,-67.9,False,TEAM_A,False,False,TEAM_B_WIN
159,1953-09-23T00:00:00+01:00,WCQ,1953,Belgium,Finland,10,2,11,2,2.0,0.75,2.7,2.75,65.457,False,TEAM_A,False,False,DRAW
160,1953-09-27T00:00:00+01:00,WCQ,1953,Austria,Portugal,9,1,12,1,2.5,1.0,1.5,4.0,101.245,False,TEAM_A,False,False,TEAM_A_WIN
161,1953-10-04T00:00:00+01:00,WCQ,1953,Republic of Ireland,France,5,5,6,11,2.125,2.2,2.75,1.6,-20.413,False,TEAM_A,False,False,TEAM_B_WIN
162,1953-10-08T00:00:00+01:00,WCQ,1953,Belgium,Sweden,8,7,12,17,2.2,2.6,2.6,2.3,-92.616,False,TEAM_A,False,False,TEAM_A_WIN
163,1953-10-11T00:00:00+01:00,WCQ,1953,Bulgaria,Romania,1,4,1,11,0.857,1.667,3.714,2.0,-56.314,False,TEAM_A,False,False,TEAM_B_WIN
164,1953-10-11T00:00:00+01:00,WCQ,1953,Germany,Saarland,8,3,20,3,2.6,3.0,1.5,2.0,51.077,False,TEAM_A,False,False,TEAM_A_WIN
165,1953-10-25T00:00:00+01:00,WCQ,1953,Romania,Czechoslovakia,7,10,14,20,1.7,2.3,1.9,1.0,-105.679,False,TEAM_A,False,False,TEAM_B_WIN
166,1953-10-28T00:00:00+01:00,WCQ,1953,Republic of Ireland,Luxembourg,4,0,6,0,2.222,1.286,3.0,5.143,63.728,False,TEAM_A,False,False,TEAM_A_WIN
167,1953-11-01T00:00:00+01:00,WCQ,1953,Greece,Israel,6,0,6,0,1.0,0.833,3.4,4.333,84.973,False,TEAM_A,False,False,TEAM_A_WIN
168,1953-11-08T00:00:00+01:00,WCQ,1953,Czechoslovakia,Bulgaria,10,1,20,1,2.1,0.875,0.8,3.5,218.088,False,TEAM_A,False,False,DRAW
169,1953-11-08T00:00:00+01:00,WCQ,1953,Saarland,Norway,3,5,3,5,1.5,2.0,2.5,2.2,34.995,False,TEAM_A,False,False,DRAW
170,1953-11-08T00:00:00+01:00,WCQ,1953,Yugoslavia,Israel,12,0,23,0,2.5,0.714,0.9,3.857,196.552,False,TEAM_A,False,False,TEAM_A_WIN
171,1953-11-13T00:00:00+01:00,WCQ,1953,Egypt,Italy,6,12,6,25,4.333,2.0,2.0,1.0,-180.406,False,TEAM_A,False,False,TEAM_B_WIN
172,1953-11-22T00:00:00+01:00,WCQ,1953,Germany,Norway,8,3,20,6,2.4,1.667,1.3,1.833,109.957,False,TEAM_A,False,False,TEAM_A_WIN
173,1953-11-25T00:00:00+01:00,WCQ,1953,France,Republic of Ireland,8,7,14,9,2.7,2.4,1.8,2.7,50.134,False,TEAM_A,False,False,TEAM_A_WIN
174,1953-11-29T00:00:00+01:00,WCQ,1953,Portugal,Austria,1,9,1,15,1.0,3.429,4.833,1.429,-124.855,False,TEAM_A,False,False,DRAW
175,1953-12-17T00:00:00+01:00,WCQ,1953,France,Luxembourg,10,0,17,0,2.8,1.125,1.7,5.0,155.607,False,TEAM_A,False,False,TEAM_A_WIN
176,1953-12-27T00:00:00+01:00,WCQ,1953,Haiti,Mexico,1,6,1,18,0.5,3.3,4.5,1.9,-17.187,False,TEAM_A,False,False,TEAM_B_WIN
177,1954-01-06T00:00:00+01:00,WCQ,1954,Spain,Turkey,7,3,15,3,1.8,7.0,1.7,0.0,46.271,False,TEAM_A,False,False,TEAM_A_WIN
178,1954-01-10T00:00:00+01:00,WCQ,1954,Mexico,United States,6,6,18,15,3.4,2.3,1.7,3.1,-16.579,False,TEAM_A,False,False,TEAM_A_WIN
179,1954-01-14T00:00:00+01:00,WCQ,1954,Mexico,United States,9,6,18,12,3.3,2.0,1.7,3.5,19.585,False,TEAM_A,False,False,TEAM_A_WIN
180,1954-01-24T00:00:00+01:00,WCQ,1954,Italy,Egypt,12,6,27,6,2.1,3.5,1.0,2.0,206.06,False,TEAM_A,False,False,TEAM_A_WIN
181,1954-02-14T00:00:00+01:00,WCQ,1954,Paraguay,Chile,4,6,4,9,0.75,1.667,1.75,1.5,-16.227,False,TEAM_A,False,False,TEAM_A_WIN
182,1954-02-21T00:00:00+01:00,WCQ,1954,Chile,Paraguay,3,7,9,7,1.429,1.4,1.857,1.4,-19.897,False,TEAM_A,False,False,TEAM_B_WIN
183,1954-02-28T00:00:00+01:00,WCQ,1954,Chile,Brazil,3,10,9,20,1.375,3.0,2.0,1.2,-148.325,False,TEAM_A,False,False,TEAM_B_WIN
184,1954-03-07T00:00:00+01:00,WCQ,1954,Japan,South Korea,0,0,0,0,,,,,0.0,False,TEAM_A,False,False,TEAM_B_WIN
185,1954-03-07T00:00:00+01:00,WCQ,1954,Luxembourg,Republic of Ireland,0,4,0,8,1.0,2.0,5.333,2.4,-86.069,False,TEAM_A,False,False,TEAM_B_WIN
186,1954-03-07T00:00:00+01:00,WCQ,1954,Paraguay,Brazil,10,12,10,22,1.667,3.1,1.333,1.1,-99.458,False,TEAM_A,False,False,TEAM_B_WIN
187,1954-03-08T00:00:00+01:00,WCQ,1954,Israel,Greece,0,9,0,9,0.625,1.0,3.5,2.833,-117.962,False,TEAM_A,False,False,TEAM_B_WIN
188,1954-03-14T00:00:00+01:00,WCQ,1954,Brazil,Chile,12,3,22,9,3.0,1.222,1.0,2.0,194.47,False,TEAM_A,False,False,TEAM_A_WIN
189,1954-03-14T00:00:00+01:00,WCQ,1954,Japan,South Korea,0,3,0,3,1.0,5.0,5.0,1.0,-45.718,False,TEAM_A,False,False,DRAW
190,1954-03-14T00:00:00+01:00,WCQ,1954,Turkey,Spain,3,7,3,17,4.0,2.1,2.0,1.7,-75.461,False,TEAM_A,False,False,TEAM_A_WIN
191,1954-03-17T00:00:00+01:00,WCQ,1954,Turkey,Spain,6,4,6,17,3.0,2.1,1.333,1.7,-32.535,True,NONE,False,False,DRAW
192,1954-03-21T00:00:00+01:00,WCQ,1954,Israel,Yugoslavia,0,12,0,23,0.556,2.5,3.333,0.9,-228.271,False,TEAM_A,False,False,TEAM_B_WIN
193,1954-03-21T00:00:00+01:00,WCQ,1954,Brazil,Paraguay,12,7,25,10,3.0,1.429,0.8,1.286,141.668,False,TEAM_A,False,False,TEAM_A_WIN
194,1954-03-28T00:00:00+01:00,WCQ,1954,Greece,Yugoslavia,9,12,12,23,1.143,2.0,2.429,0.9,-88.587,False,TEAM_A,False,False,TEAM_B_WIN
195,1954-03-28T00:00:00+01:00,WCQ,1954,Saarland,Germany,4,8,4,20,1.0,2.7,1.667,1.3,-95.948,False,TEAM_A,False,False,TEAM_B_WIN
196,1954-04-03T00:00:00+01:00,WCQ,1954,Haiti,United States,1,3,1,9,0.4,1.8,4.4,3.8,-43.403,False,TEAM_A,False,False,TEAM_B_WIN
197,1954-04-04T00:00:00+01:00,WCQ,1954,Haiti,United States,1,6,1,12,0.667,2.0,4.167,3.4,-84.163,False,TEAM_A,False,False,TEAM_B_WIN
198,1954-06-16T00:00:00+01:00,WC,1954,Austria,Scotland,7,6,16,6,3.0,3.333,1.25,1.0,30.508,True,NONE,False,False,TEAM_A_WIN
199,1954-06-16T00:00:00+01:00,WC,1954,Brazil,Mexico,12,12,25,18,3.0,3.2,0.7,1.7,155.501,True,NONE,False,False,TEAM_A_WIN
200,1954-06-16T00:00:00+01:00,WC,1954,Czechoslovakia,Uruguay,10,13,18,22,1.8,3.75,0.7,1.0,-85.147,True,NONE,False,False,TEAM_B_WIN
201,1954-06-16T00:00:00+01:00,WC,1954,France,Yugoslavia,12,12,17,23,3.0,1.6,1.6,0.7,-100.093,True,NONE,False,False,TEAM_B_WIN
202,1954-06-17T00:00:00+01:00,WC,1954,Belgium,England,10,9,15,12,2.4,2.667,2.5,0.833,-46.025,True,NONE,False,False,DRAW
203,1954-06-17T00:00:00+01:00,WC,1954,Germany,Turkey,10,7,23,7,2.9,2.75,1.1,1.5,90.725,True,NONE,False,False,TEAM_A_WIN
204,1954-06-17T00:00:00+01:00,WC,1954,Hungary,South Korea,12,4,21,4,4.333,3.5,1.333,1.5,84.854,True,NONE,False,False,TEAM_A_WIN
205,1954-06-17T00:00:00+01:00,WC,1954,Switzerland,Italy,10,12,17,27,2.1,2.5,1.9,1.1,-141.239,False,TEAM_A,False,False,TEAM_A_WIN
206,1954-06-19T00:00:00+01:00,WC,1954,Austria,Czechoslovakia,10,10,19,18,2.778,1.7,1.111,0.7,-1.078,True,NONE,False,False,TEAM_A_WIN
207,1954-06-19T00:00:00+01:00,WC,1954,Brazil,Yugoslavia,15,15,25,25,3.1,1.6,0.7,0.6,41.262,True,NONE,False,False,DRAW
208,1954-06-19T00:00:00+01:00,WC,1954,France,Mexico,12,12,17,18,2.8,3.0,1.4,1.8,5.774,True,NONE,False,False,TEAM_A_WIN
209,1954-06-19T00:00:00+01:00,WC,1954,Scotland,Uruguay,6,13,6,25,2.5,3.556,1.0,0.889,-217.06,True,NONE,False,False,TEAM_B_WIN
210,1954-06-20T00:00:00+01:00,WC,1954,Belgium,Italy,11,9,15,24,2.4,2.5,2.5,1.3,-186.966,True,NONE,False,False,TEAM_B_WIN
211,1954-06-20T00:00:00+01:00,WC,1954,Germany,Hungary,13,12,23,24,3.0,4.8,1.0,1.2,8.166,True,NONE,False,False,TEAM_B_WIN
212,1954-06-20T00:00:00+01:00,WC,1954,South Korea,Turkey,4,7,4,7,2.333,2.4,4.0,2.0,-3.247,True,NONE,False,False,TEAM_B_WIN
213,1954-06-20T00:00:00+01:00,WC,1954,Switzerland,England,10,7,20,13,2.1,2.857,1.7,1.286,83.008,False,TEAM_A,False,False,TEAM_B_WIN
214,1954-06-23T00:00:00+01:00,WC,1954,Germany,Turkey,12,7,20,10,3.1,3.167,1.8,1.667,74.979,True,NONE,False,False,TEAM_A_WIN
215,1954-06-23T00:00:00+01:00,WC,1954,Switzerland,Italy,7,12,17,24,1.9,2.7,1.8,1.3,-122.043,False,TEAM_A,False,False,TEAM_A_WIN
216,1954-06-26T00:00:00+01:00,WC,1954,England,Uruguay,7,13,16,28,2.75,3.9,1.125,0.8,-157.283,True,NONE,False,False,TEAM_B_WIN
217,1954-06-26T00:00:00+01:00,WC,1954,Switzerland,Austria,10,13,19,22,2.2,3.0,1.8,1.0,-4.969,False,TEAM_A,False,False,TEAM_B_WIN
218,1954-06-27T00:00:00+01:00,WC,1954,Brazil,Hungary,13,12,25,24,3.0,5.2,0.6,1.4,19.518,True,NONE,False,False,TEAM_B_WIN
219,1954-06-27T00:00:00+01:00,WC,1954,Germany,Yugoslavia,12,13,20,25,3.4,1.6,1.9,0.6,-14.967,True,NONE,False,False,TEAM_A_WIN
220,1954-06-30T00:00:00+01:00,WC,1954,Austria,Germany,13,12,22,20,3.1,3.1,1.4,1.9,-26.686,True,NONE,False,False,TEAM_B_WIN
221,1954-06-30T00:00:00+01:00,WC,1954,Hungary,Uruguay,12,15,24,28,5.2,4.2,1.5,1.0,-41.794,True,NONE,False,False,TEAM_A_WIN
222,1954-07-03T00:00:00+01:00,WC,1954,Austria,Uruguay,10,12,19,25,2.9,4.0,1.8,1.4,-92.6,True,NONE,False,False,TEAM_A_WIN
223,1954-07-04T00:00:00+01:00,WC,1954,Germany,Hungary,12,12,22,24,3.6,5.2,1.9,1.5,-35.902,True,NONE,False,False,TEAM_A_WIN
224,1956-09-30T00:00:00+01:00,WCQ,1956,Austria,Luxembourg,12,0,19,0,3.0,0.9,1.8,4.9,317.269,False,TEAM_A,False,False,TEAM_A_WIN
225,1956-10-03T00:00:00+01:00,WCQ,1956,Republic of Ireland,Denmark,6,0,11,0,1.9,,1.9,,-48.761,False,TEAM_A,False,False,TEAM_A_WIN
226,1956-11-11T00:00:00+01:00,WCQ,1956,France,Belgium,12,8,17,15,2.8,2.3,1.5,2.5,63.445,False,TEAM_A,False,False,TEAM_A_WIN
227,1956-12-05T00:00:00+01:00,WCQ,1956,England,Denmark,4,0,16,0,2.667,1.0,1.444,2.0,63.05,False,TEAM_A,False,False,TEAM_A_WIN
228,1957-01-16T00:00:00+01:00,WCQ,1957,Portugal,Northern Ireland,2,1,2,1,0.857,1.333,4.143,5.667,-36.611,False,TEAM_A,False,False,DRAW
229,1957-02-10T00:00:00+01:00,WCQ,1957,Guatemala,Costa Rica,0,0,0,0,,,,,0.0,False,TEAM_A,False,False,TEAM_B_WIN
230,1957-02-17T00:00:00+01:00,WCQ,1957,Costa Rica,Guatemala,3,0,3,0,6.0,2.0,2.0,6.0,45.718,False,TEAM_A,False,False,TEAM_A_WIN
231,1957-03-03T00:00:00+01:00,WCQ,1957,Costa Rica,Curaçao,6,0,6,0,4.5,,1.5,,37.484,False,TEAM_A,False,False,TEAM_A_WIN
232,1957-03-08T00:00:00+01:00,WCQ,1957,Sudan,Syria,0,0,0,0,,0.0,,7.0,17.141,False,TEAM_A,False,False,TEAM_A_WIN
233,1957-03-10T00:00:00+01:00,WCQ,1957,Spain,Switzerland,4,9,15,16,1.8,2.3,1.8,2.3,-9.086,False,TEAM_A,False,False,DRAW
234,1957-03-14T00:00:00+01:00,WCQ,1957,Guatemala,Curaçao,0,0,0,0,1.5,0.0,4.5,4.0,-22.416,False,TEAM_A,False,False,TEAM_B_WIN
235,1957-03-20T00:00:00+01:00,WCQ,1957,Netherlands,Luxembourg,7,0,10,0,2.667,0.8,1.833,4.7,166.285,False,TEAM_A,False,False,TEAM_A_WIN
236,1957-04-07T00:00:00+01:00,WCQ,1957,Mexico,United States,9,6,15,12,2.6,1.9,1.9,3.2,-33.644,False,TEAM_A,False,False,TEAM_A_WIN
237,1957-04-13T00:00:00+01:00,WCQ,1957,Peru,Brazil,0,10,0,22,0.5,3.0,2.0,1.0,-202.525,False,TEAM_A,False,False,DRAW
238,1957-04-21T00:00:00+01:00,WCQ,1957,Brazil,Peru,8,1,20,1,2.4,0.667,1.0,1.667,186.012,False,TEAM_A,False,False,TEAM_A_WIN
239,1957-04-25T00:00:00+01:00,WCQ,1957,Italy,Northern Ireland,9,2,21,2,2.6,1.25,1.6,4.5,181.261,False,TEAM_A,False,False,TEAM_A_WIN
240,1957-04-28T00:00:00+01:00,WCQ,1957,United States,Mexico,6,9,12,15,1.8,2.9,3.1,1.9,-4.474,False,TEAM_A,False,False,TEAM_B_WIN
241,1957-05-01T00:00:00+01:00,WCQ,1957,Northern Ireland,Portugal,2,3,2,3,1.0,0.875,3.8,3.75,29.793,False,TEAM_A,False,False,TEAM_A_WIN
242,1957-05-01T00:00:00+01:00,WCQ,1957,Wales,Czechoslovakia,1,7,1,17,0.333,1.6,2.0,1.1,-83.832,False,TEAM_A,False,False,TEAM_A_WIN
243,1957-05-05T00:00:00+01:00,WCQ,1957,Greece,Yugoslavia,6,10,12,22,1.0,1.3,2.25,0.6,-118.007,False,TEAM_A,False,False,DRAW
244,1957-05-08T00:00:00+01:00,WCQ,1957,England,Republic of Ireland,7,9,19,14,2.9,1.9,1.5,1.7,85.665,False,TEAM_A,False,False,TEAM_A_WIN
245,1957-05-08T00:00:00+01:00,WCQ,1957,Scotland,Spain,6,5,6,15,2.0,1.8,2.2,1.8,-78.447,False,TEAM_A,False,False,TEAM_A_WIN
246,1957-05-12T00:00:00+01:00,WCQ,1957,Indonesia,China PR,0,0,0,0,0.0,,6.0,,-25.656,False,TEAM_A,False,False,TEAM_A_WIN
247,1957-05-15T00:00:00+01:00,WCQ,1957,Denmark,England,0,10,0,19,1.5,3.0,3.5,1.5,-103.039,False,TEAM_A,False,False,TEAM_B_WIN
248,1957-05-19T00:00:00+01:00,WCQ,1957,German DR,Wales,0,4,0,4,,0.5,,1.5,18.401,False,TEAM_A,False,False,TEAM_A_WIN
249,1957-05-19T00:00:00+01:00,WCQ,1957,Republic of Ireland,England,9,12,13,19,1.7,2.5,1.9,1.4,-127.765,False,TEAM_A,False,False,DRAW
250,1957-05-19T00:00:00+01:00,WCQ,1957,Switzerland,Scotland,7,6,17,9,2.5,2.333,2.3,2.167,70.588,False,TEAM_A,False,False,TEAM_B_WIN
251,1957-05-22T00:00:00+01:00,WCQ,1957,Norway,Bulgaria,2,1,6,2,1.571,0.778,2.286,3.111,62.289,False,TEAM_A,False,False,TEAM_B_WIN
252,1957-05-24T00:00:00+01:00,WCQ,1957,Syria,Sudan,0,3,0,3,0.0,1.0,4.0,0.0,-49.506,False,TEAM_A,False,False,DRAW
253,1957-05-26T00:00:00+01:00,WCQ,1957,Austria,Netherlands,12,7,22,13,3.7,2.857,1.7,1.714,150.66,False,TEAM_A,False,False,TEAM_A_WIN
254,1957-05-26T00:00:00+01:00,WCQ,1957,Czechoslovakia,Wales,4,4,14,4,1.0,0.6,1.2,1.6,56.062,False,TEAM_A,False,False,TEAM_A_WIN
255,1957-05-26T00:00:00+01:00,WCQ,1957,Portugal,Italy,3,9,3,21,0.778,2.4,3.667,1.5,-243.256,False,TEAM_A,False,False,TEAM_A_WIN
256,1957-05-26T00:00:00+01:00,WCQ,1957,Spain,Scotland,5,6,12,12,1.7,2.286,2.1,2.0,8.504,False,TEAM_A,False,False,TEAM_A_WIN
257,1957-06-02T00:00:00+01:00,WCQ,1957,China PR,Indonesia,0,3,0,3,0.0,1.0,2.0,3.0,-11.546,False,TEAM_A,False,False,TEAM_A_WIN
258,1957-06-02T00:00:00+01:00,WCQ,1957,France,Iceland,12,0,20,0,3.3,,1.5,,43.204,False,TEAM_A,False,False,TEAM_A_WIN
259,1957-06-05T00:00:00+01:00,WCQ,1957,Belgium,Iceland,5,0,15,0,2.4,0.0,2.6,8.0,-32.865,False,TEAM_A,False,False,TEAM_A_WIN
260,1957-06-12T00:00:00+01:00,WCQ,1957,Norway,Hungary,2,12,6,24,1.5,5.3,2.25,1.6,-253.423,False,TEAM_A,False,False,TEAM_A_WIN
261,1957-06-16T00:00:00+01:00,WCQ,1957,Colombia,Uruguay,0,9,0,22,,3.5,,1.6,-163.553,False,TEAM_A,False,False,DRAW
262,1957-06-16T00:00:00+01:00,WCQ,1957,Czechoslovakia,German DR,4,3,14,3,0.9,2.0,1.2,1.0,19.513,False,TEAM_A,False,False,TEAM_A_WIN
263,1957-06-16T00:00:00+01:00,WCQ,1957,Greece,Romania,7,6,13,11,0.889,1.4,2.0,1.9,31.386,False,TEAM_A,False,False,TEAM_B_WIN
264,1957-06-20T00:00:00+01:00,WCQ,1957,Colombia,Paraguay,1,6,1,10,1.0,1.375,1.0,1.625,0.77,False,TEAM_A,False,False,TEAM_B_WIN
265,1957-06-22T00:00:00+01:00,WCQ,1957,Canada,United States,0,6,0,12,,1.8,,3.2,43.286,False,TEAM_A,False,False,TEAM_A_WIN
266,1957-06-23T00:00:00+01:00,WCQ,1957,China PR,Indonesia,3,3,3,3,2.0,1.667,2.5,3.333,24.045,True,NONE,False,False,DRAW
267,1957-06-23T00:00:00+01:00,WCQ,1957,Hungary,Bulgaria,9,4,21,5,4.3,0.9,1.7,2.9,232.683,False,TEAM_A,False,False,TEAM_A_WIN
268,1957-06-23T00:00:00+01:00,WCQ,1957,Russia,Poland,0,3,0,3,,2.5,,2.25,51.91,True,NONE,False,False,TEAM_A_WIN
269,1957-06-30T00:00:00+01:00,WCQ,1957,Mexico,Canada,9,3,18,3,3.6,5.0,1.7,1.0,-8.355,False,TEAM_A,False,False,TEAM_A_WIN
270,1957-06-30T00:00:00+01:00,WCQ,1957,Uruguay,Colombia,7,1,20,1,3.2,1.5,1.5,2.0,173.829,False,TEAM_A,False,False,TEAM_A_WIN
271,1957-07-03T00:00:00+01:00,WCQ,1957,Mexico,Canada,9,3,21,3,3.8,2.5,1.3,2.0,26.873,False,TEAM_A,False,False,TEAM_A_WIN
272,1957-07-05T00:00:00+01:00,WCQ,1957,Finland,Poland,3,3,3,3,0.889,2.0,2.667,2.4,-28.762,False,TEAM_A,False,False,TEAM_B_WIN
273,1957-07-06T00:00:00+01:00,WCQ,1957,United States,Canada,6,3,9,3,1.4,1.667,3.5,2.0,-39.537,False,TEAM_A,False,False,TEAM_B_WIN
274,1957-07-07T00:00:00+01:00,WCQ,1957,Paraguay,Colombia,9,1,13,1,1.556,1.0,1.667,1.667,53.678,False,TEAM_A,False,False,TEAM_A_WIN
275,1957-07-14T00:00:00+01:00,WCQ,1957,Paraguay,Uruguay,9,7,16,20,1.7,2.5,1.5,1.5,-123.237,False,TEAM_A,False,False,TEAM_A_WIN
276,1957-07-27T00:00:00+01:00,WCQ,1957,Russia,Finland,3,2,3,3,3.0,0.9,0.0,2.7,135.96,True,NONE,False,False,TEAM_A_WIN
277,1957-07-28T00:00:00+01:00,WCQ,1957,Uruguay,Paraguay,4,9,19,19,2.3,2.2,1.8,1.2,74.928,False,TEAM_A,False,False,TEAM_A_WIN
278,1957-08-04T00:00:00+01:00,WCQ,1957,Curaçao,Costa Rica,3,9,3,9,1.5,4.333,2.5,1.0,-46.035,False,TEAM_A,False,False,TEAM_B_WIN
279,1957-08-15T00:00:00+01:00,WCQ,1957,Finland,Russia,2,6,3,6,1.0,2.5,2.5,0.5,-161.06,False,TEAM_A,False,False,TEAM_B_WIN
280,1957-09-01T00:00:00+01:00,WCQ,1957,Iceland,France,0,12,0,22,1.5,4.0,8.0,1.4,-91.738,False,TEAM_A,False,False,TEAM_B_WIN
281,1957-09-04T00:00:00+01:00,WCQ,1957,Iceland,Belgium,0,7,0,15,1.333,2.9,7.0,2.7,-22.772,False,TEAM_A,False,False,TEAM_B_WIN
282,1957-09-11T00:00:00+01:00,WCQ,1957,Netherlands,Luxembourg,7,0,13,0,2.75,0.8,1.875,4.5,174.587,False,TEAM_A,False,False,TEAM_A_WIN
283,1957-09-15T00:00:00+01:00,WCQ,1957,Bulgaria,Hungary,4,9,5,21,0.9,4.1,2.9,1.8,-245.819,False,TEAM_A,False,False,TEAM_B_WIN
284,1957-09-22T00:00:00+01:00,WCQ,1957,Chile,Bolivia,3,0,9,0,1.1,0.0,1.9,5.333,21.529,False,TEAM_A,False,False,TEAM_A_WIN
285,1957-09-25T00:00:00+01:00,WCQ,1957,Netherlands,Austria,7,12,16,25,3.0,3.8,1.889,1.6,-161.21,False,TEAM_A,False,False,DRAW
286,1957-09-25T00:00:00+01:00,WCQ,1957,Wales,German DR,4,3,4,3,0.5,1.5,1.667,2.0,-48.653,False,TEAM_A,False,False,TEAM_A_WIN
287,1957-09-29T00:00:00+01:00,WCQ,1957,Bolivia,Chile,0,3,0,9,0.25,1.0,4.5,2.0,-53.409,False,TEAM_A,False,False,TEAM_A_WIN
288,1957-09-29T00:00:00+01:00,WCQ,1957,Luxembourg,Austria,0,10,0,23,1.0,3.7,4.6,1.6,-346.835,False,TEAM_A,False,False,TEAM_B_WIN
289,1957-09-29T00:00:00+01:00,WCQ,1957,Romania,Yugoslavia,9,8,14,20,1.6,1.0,1.6,0.6,-117.06,False,TEAM_A,False,False,DRAW
290,1957-10-02T00:00:00+01:00,WCQ,1957,Denmark,Republic of Ireland,0,7,0,14,1.333,1.7,3.667,1.7,-13.618,False,TEAM_A,False,False,TEAM_B_WIN
291,1957-10-06T00:00:00+01:00,WCQ,1957,Bolivia,Argentina,3,9,3,12,0.8,3.333,3.6,2.0,-120.203,False,TEAM_A,False,False,TEAM_A_WIN
292,1957-10-13T00:00:00+01:00,WCQ,1957,Chile,Argentina,3,6,6,12,0.9,2.857,2.3,2.0,-83.199,False,TEAM_A,False,False,TEAM_B_WIN
293,1957-10-20T00:00:00+01:00,WCQ,1957,Argentina,Chile,6,3,15,6,2.75,0.8,1.75,2.2,119.389,False,TEAM_A,False,False,TEAM_A_WIN
294,1957-10-20T00:00:00+01:00,WCQ,1957,Mexico,Costa Rica,12,12,24,12,3.9,3.75,1.1,1.0,-33.12,False,TEAM_A,False,False,TEAM_A_WIN
295,1957-10-20T00:00:00+01:00,WCQ,1957,Poland,Russia,6,9,6,9,2.167,5.0,2.167,0.333,-91.122,False,TEAM_A,False,False,TEAM_A_WIN
296,1957-10-27T00:00:00+01:00,WCQ,1957,Argentina,Bolivia,6,6,18,6,2.889,1.0,1.556,3.0,101.278,False,TEAM_A,False,False,TEAM_A_WIN
297,1957-10-27T00:00:00+01:00,WCQ,1957,Belgium,France,7,12,17,24,3.3,4.4,2.8,1.4,-82.619,False,TEAM_A,False,False,DRAW
298,1957-10-27T00:00:00+01:00,WCQ,1957,Costa Rica,Mexico,12,15,12,24,3.0,3.3,1.2,1.1,-4.938,False,TEAM_A,False,False,DRAW
299,1957-10-27T00:00:00+01:00,WCQ,1957,German DR,Czechoslovakia,3,6,3,16,1.333,1.1,2.667,1.2,-71.538,False,TEAM_A,False,False,TEAM_B_WIN
300,1957-11-03T00:00:00+01:00,WCQ,1957,Bulgaria,Norway,4,5,5,9,0.9,1.556,2.5,2.111,-56.681,False,TEAM_A,False,False,TEAM_A_WIN
301,1957-11-03T00:00:00+01:00,WCQ,1957,Poland,Finland,6,1,9,3,2.143,1.0,2.0,3.3,119.926,False,TEAM_A,False,False,TEAM_A_WIN
302,1957-11-03T00:00:00+01:00,WCQ,1957,Romania,Greece,10,7,14,13,1.5,0.9,1.5,2.0,21.629,False,TEAM_A,False,False,TEAM_A_WIN
303,1957-11-06T00:00:00+01:00,WCQ,1957,Scotland,Switzerland,6,4,12,14,2.125,2.1,2.25,2.3,-33.9,False,TEAM_A,False,False,TEAM_A_WIN
304,1957-11-10T00:00:00+01:00,WCQ,1957,Hungary,Norway,9,4,21,9,4.1,1.4,1.9,2.6,229.096,False,TEAM_A,False,False,TEAM_A_WIN
305,1957-11-10T00:00:00+01:00,WCQ,1957,Yugoslavia,Greece,6,4,18,13,0.7,0.9,0.6,1.9,146.997,False,TEAM_A,False,False,TEAM_A_WIN
306,1957-11-17T00:00:00+01:00,WCQ,1957,Yugoslavia,Romania,6,10,21,14,1.1,1.6,0.5,1.4,103.236,False,TEAM_A,False,False,TEAM_A_WIN
307,1957-11-24T00:00:00+01:00,WCQ,1957,Poland,Russia,9,9,12,9,2.375,4.0,1.75,0.75,-35.48,True,NONE,False,False,TEAM_B_WIN
308,1957-11-24T00:00:00+01:00,WCQ,1957,Switzerland,Spain,4,5,11,12,2.0,1.9,2.4,2.2,-27.004,False,TEAM_A,False,False,TEAM_B_WIN
